,degree,cc
4393825,374,0.6393600091754957
165845862,237,0.595330043624401
217754475,442,0.45199618308862005
221506423,176,1.0
9546629,197,0.6070651610898167
186792840,167,1.0
126065552,270,0.5721602643535729
205937561,398,0.5810538840297204
108477342,85,1.0
211774374,223,1.0
217217963,85,1.0
198777771,440,0.3967902257196107
173743022,262,0.7463952502120441
133860272,19,1.0
162368442,126,1.0
205417405,176,1.0
34003902,223,1.0
199363521,101,1.0
194829251,176,1.0
205736897,223,1.0
209894337,223,1.0
201579464,167,1.0
38665162,572,0.4021040255716263
177761242,60,0.7587570621468926
220056540,85,1.0
216730590,126,1.0
191806434,85,1.0
193698787,85,1.0
188677095,176,1.0
202566644,176,1.0
62172152,167,1.0
144755712,176,1.0
217213957,85,1.0
229780486,101,1.0
214871050,42,0.7851335656213705
229710858,77,1.0
195746827,223,1.0
195750926,655,0.5349674346943063
194669583,19,1.0
191753236,167,1.0
133856302,238,0.6208913945324965
216255534,708,0.45964887045605285
195603509,167,1.0
3189815,176,1.0
207490114,101,1.0
185670722,232,0.5740409016271085
112901192,167,1.0
216464467,176,1.0
208841814,161,0.6731366459627329
214899808,221,0.5050596462361169
113482852,751,0.48653351087438973
189275242,126,1.0
30076012,266,0.75253227408143
195972209,223,1.0
50605192,452,0.5673625963934619
50646152,223,1.0
12852363,101,1.0
94743692,85,1.0
12762258,126,1.0
210685091,227,0.7008303769833535
73243812,223,1.0
208137384,223,1.0
195394743,37,1.0
206331063,126,1.0
197102779,167,1.0
209837245,223,1.0
161262782,126,1.0
208977088,223,1.0
222604486,101,1.0
113032392,941,0.2647432563818482
68975822,176,1.0
234360017,101,1.0
141417692,167,1.0
212569310,680,0.2665988044702417
219938015,374,0.6393600091754957
114883812,212,0.7246713761960119
11889893,167,1.0
219344101,223,1.0
11832553,609,0.6137758188574886
14056683,241,0.5403526970954357
163831022,223,1.0
230030576,223,1.0
9776369,176,1.0
28904692,546,0.6383842457236952
194219253,645,0.3973421926910299
170855672,637,0.3477533248422736
191819003,434,0.8584412681857366
193867008,137,0.658437097466724
37850382,126,1.0
10173730,176,1.0
199445796,85,1.0
13348144,277,0.7034740752367499
196390199,578,0.6250562208775854
194780487,37,1.0
118480202,37,1.0
194587989,126,1.0
185376094,176,1.0
49884512,101,1.0
191311203,176,1.0
210201975,77,1.0
64429432,427,0.3951688271706743
224623996,223,1.0
211029382,487,0.7357635984147506
219868562,77,1.0
161054102,209,0.707857931542142
185146777,85,1.0
203160990,101,1.0
8125866,167,1.0
217562544,727,0.5009946911910148
7658930,669,0.3179962944067023
53677492,362,0.5562816608255153
192724408,223,1.0
200224189,176,1.0
94498242,759,0.47210084092038895
122252752,227,0.7008303769833535
220085715,223,1.0
217865687,176,1.0
184651232,352,0.4921976171976172
230063585,85,1.0
211676643,223,1.0
222543335,126,1.0
212930025,48,1.0
214224363,191,0.8550564893910169
186981871,126,1.0
228113906,223,1.0
83049972,85,1.0
14589429,167,1.0
185708032,325,0.5655840455840456
220564993,380,0.37093459241771976
44649992,14,1.0
110489102,762,0.40224045581687307
217751064,963,0.18628117693538254
216526363,223,1.0
214486558,176,1.0
213073439,176,1.0
118906402,194,0.8034293039901714
130190882,85,1.0
201563685,176,1.0
183979562,176,1.0
6540851,335,0.45281973366699435
213237301,792,0.44038680100627003
229359167,77,1.0
194027075,248,0.818760611205433
223260232,302,0.6767287848452179
14638667,465,0.3469966629588432
182832729,223,1.0
155803232,241,0.6590940525587828
183631457,226,0.6021632251720748
202288743,167,1.0
185380456,176,1.0
173858412,274,0.45637817170663886
201916013,176,1.0
97787512,85,1.0
227266168,167,1.0
198168191,840,0.38721550598785404
194883200,462,0.5211708031664648
207240837,101,1.0
85925512,176,1.0
215670411,223,1.0
207535757,48,1.0
208576142,176,1.0
205860494,415,0.5485943775100401
205541019,223,1.0
185786033,325,0.5655840455840456
137445042,253,0.5548340548340548
96333492,176,1.0
97435322,132,0.6295396715244044
195555011,176,1.0
182607564,241,0.6590940525587828
222150354,101,1.0
216514265,223,1.0
178953952,256,0.5897365196078431
90042112,434,0.8584412681857366
177135382,739,0.28312265531315667
224546585,167,1.0
96329502,101,1.0
80256802,14,1.0
20213561,243,0.6169438492670816
11804476,101,1.0
196140860,85,1.0
232611661,126,1.0
182705998,241,0.6590940525587828
737103,525,0.3990330788804071
90734412,223,1.0
215105368,48,1.0
40570712,126,1.0
36487002,37,1.0
11591516,223,1.0
37609322,373,0.3824267058721785
228114286,85,1.0
199597935,367,0.6161760545554712
204484468,130,0.6887298747763864
192638839,176,1.0
145268622,176,1.0
57991062,334,0.5917354480228731
211472281,223,1.0
193728410,223,1.0
207228836,176,1.0
140062632,176,1.0
195645353,487,0.7357635984147506
143916972,85,1.0
211554226,534,0.6455649949757924
112074682,223,1.0
206639038,223,1.0
209940422,223,1.0
200716232,176,1.0
171855832,266,0.7437934458788481
189833182,101,1.0
199503841,85,1.0
208097256,176,1.0
146096122,197,0.6070651610898167
233082879,101,1.0
233209962,2,1.0
230674257,116,0.9658170914542729
1519567,2,1.0
88375412,88,1.0
193881605,88,1.0
201032199,88,1.0
200094740,88,1.0
188897303,88,1.0
199456791,88,1.0
197711389,167,0.5041483298463314
85504542,88,1.0
33842212,88,1.0
171446822,88,1.0
215083573,88,1.0
13720633,88,1.0
146022972,88,1.0
202280511,88,1.0
206103621,129,0.563953488372093
90839642,88,1.0
12757607,88,1.0
191455855,88,1.0
203874423,88,1.0
203971708,88,1.0
210064509,88,1.0
188192388,88,1.0
184937119,88,1.0
156873382,218,0.5172282585718514
187667623,88,1.0
189100202,88,1.0
12794027,88,1.0
136992952,88,1.0
142916792,88,1.0
141758652,88,1.0
200552637,177,0.384180790960452
151795392,88,1.0
197141184,88,1.0
99684042,88,1.0
223613646,88,1.0
229376208,88,1.0
186255057,88,1.0
48312532,88,1.0
189845211,88,1.0
47580402,88,1.0
188386050,338,0.6190191912629712
83794192,88,1.0
234136853,88,1.0
183893273,88,1.0
97051932,88,1.0
211859233,88,1.0
225022249,88,1.0
186873143,88,1.0
14401349,88,1.0
234321236,88,1.0
12781914,88,1.0
207808346,88,1.0
232864603,88,1.0
203293533,88,1.0
229627744,88,1.0
43086692,88,1.0
14370663,88,1.0
48975212,88,1.0
9056109,88,1.0
211205486,88,1.0
231834990,304,0.5126367899947889
1808238,88,1.0
233131375,88,1.0
191725940,88,1.0
191976311,88,1.0
215285118,88,1.0
173246352,88,1.0
189752721,88,1.0
11578777,88,1.0
189466020,88,1.0
46687162,88,1.0
9842623,88,1.0
226211271,88,1.0
231612360,88,1.0
203023830,88,1.0
178447322,88,1.0
118299102,88,1.0
209746924,88,1.0
9954799,88,1.0
194626544,88,1.0
7955957,88,1.0
231318525,88,1.0
217907323,112,1.0
233894408,112,1.0
200991245,112,1.0
47428112,112,1.0
200560661,128,0.8159448818897638
1813015,112,1.0
9970730,216,0.5896210163652024
206347820,123,0.859656137544982
12787250,112,1.0
193792565,216,0.5896210163652024
59367492,112,1.0
2593362,112,1.0
96560212,112,1.0
194672735,112,1.0
199004255,112,1.0
11983478,112,1.0
2192006,112,1.0
185941640,661,0.5331774629807913
210614410,773,0.41474907667455374
8362127,112,1.0
53734552,112,1.0
62088352,112,1.0
155888802,490,0.4028379449939485
7654052,112,1.0
8766630,112,1.0
196440238,373,0.5778344720228314
199396025,472,0.5296790096800893
216673978,231,0.5531338226990401
168579262,112,1.0
187277518,486,0.7208858342878961
570581,187,0.5831752055660974
98440922,112,1.0
3665120,216,0.5896210163652024
39856372,112,1.0
22881021,216,0.5896210163652024
198393616,649,0.49439308337613425
198079256,173,0.5461755612313482
21990171,112,1.0
193368891,112,1.0
1746239,153,0.6538527691778466
12923201,112,1.0
193804623,112,1.0
13368161,112,1.0
198006132,231,0.5531338226990401
187130741,373,0.5778344720228314
3731320,112,1.0
4940157,740,0.38906850016457595
23262591,112,1.0
217449348,352,0.4751359751359751
101608842,112,1.0
184778124,830,0.38742279128577034
6246290,112,1.0
32214442,683,0.506176391029742
13995971,112,1.0
7768516,431,0.35416824043597905
185930713,112,1.0
183750106,208,0.48039762170196953
12159452,112,1.0
220614626,325,0.38286799620132955
4849128,112,1.0
45107182,112,1.0
190170609,112,1.0
12140530,345,0.6532187394674756
190363122,381,0.5666114104158033
183430134,112,1.0
9381884,112,1.0
9938431,112,1.0
24641662,67,1.0
75681792,447,0.2530472206338219
188011010,125,0.551483870967742
235876373,67,1.0
201703958,67,1.0
9882159,329,0.5717436429683446
199846451,67,1.0
217829442,67,1.0
1720391,444,0.3788867874646656
183609420,67,1.0
222185553,67,1.0
37016152,67,1.0
85195372,67,1.0
186774643,354,0.5399721515340663
11596419,113,0.5173830594184576
139967112,67,1.0
186222730,103,0.5766228821625737
6229160,107,0.5498148474695821
184552625,106,0.5433962264150943
198604494,67,1.0
199903439,67,1.0
222466775,67,1.0
73578712,416,0.2823911028730306
198610142,67,1.0
223379179,67,1.0
225830646,67,1.0
210619142,164,0.5574592248989975
221184268,281,0.43497712252160653
186660109,152,0.4485012199372604
208551719,67,1.0
215291693,97,0.6307989690721649
217896753,67,1.0
185302342,291,0.40613816802938735
221168980,67,1.0
198017878,364,0.3710380528562347
198496093,67,1.0
198767454,67,1.0
224761699,218,0.6352682534984991
199210862,67,1.0
209940338,67,1.0
1124238,491,0.30341244440749826
225932176,67,1.0
82028462,109,0.5137614678899083
83272622,67,1.0
214873016,218,0.6352682534984991
200791482,67,1.0
78946752,67,1.0
190317525,67,1.0
198625761,67,1.0
198639587,67,1.0
67930102,67,1.0
198665726,67,1.0
187891847,6,1.0
208162272,203,0.942691313466322
57875492,178,0.5612264330603695
7642860,230,0.3956331877729258
207034808,17,0.5294117647058824
209550937,6,1.0
13795469,20,1.0
195825792,20,1.0
1836291,20,1.0
197868428,20,1.0
96254872,20,1.0
189921308,20,1.0
10762405,20,1.0
13600048,20,1.0
202991669,20,1.0
37850172,20,1.0
187356606,252,0.43780433820274456
821311,27,0.6125356125356125
11791195,20,1.0
182619742,20,1.0
9126750,20,1.0
228546917,20,1.0
182852840,20,1.0
13462128,134,0.7576029626304568
228552692,20,1.0
16736631,20,1.0
7898365,167,0.14602121059086645
236163083,523,0.6676190266880582
197627926,392,1.0
201502786,573,0.6700533323569973
182992991,605,0.6120299928848996
210923626,416,0.8993975903614457
4485259,392,1.0
191148175,41,1.0
207560857,442,0.8408286391479669
200487104,521,0.681714159161376
208916701,498,0.7619774874144465
213430547,523,0.6676190266880582
184770847,573,0.6700533323569973
200245538,392,1.0
184492327,392,1.0
223318349,392,1.0
4583759,79,1.0
9961811,392,1.0
50233702,131,0.48349970640046974
206233966,392,1.0
223318393,392,1.0
202203532,392,1.0
197628314,392,1.0
70607262,392,1.0
191623599,41,1.0
135819732,598,0.6254404687876394
183038426,540,0.6773036487322202
204906987,498,0.7619774874144465
180863482,79,1.0
197780056,392,1.0
9986685,79,1.0
235180688,392,1.0
217768606,583,0.6415801665753037
214418086,392,1.0
6079178,392,1.0
221934301,392,1.0
18395891,392,1.0
143209252,392,1.0
206656293,392,1.0
229630786,481,0.7141198891198891
136024912,443,0.8354902301257366
215233420,392,1.0
28988302,192,0.6555955497382199
184861611,721,0.50013099090769
193758164,392,1.0
217220069,442,0.8136074942797632
12125165,392,1.0
186700791,515,0.4135166786294435
229663748,79,1.0
191153176,41,1.0
226518103,763,0.4615019452843624
182514833,392,1.0
197440669,392,1.0
96240802,476,0.737514374170721
230814910,392,1.0
86402252,279,0.8270544854439029
67937492,392,1.0
192120020,41,1.0
173544662,392,1.0
7247072,392,1.0
191272189,540,0.6773036487322202
186111235,434,0.8416577090494992
34817302,350,0.596348751534998
10528028,392,1.0
185931036,392,1.0
109741342,392,1.0
6468907,98,0.7477382705659583
197674291,392,1.0
12277073,392,1.0
229643678,573,0.6700533323569973
194684339,494,0.7058577165334932
13206970,392,1.0
206648803,47,1.0
199972329,219,0.7740354404926479
119887392,186,0.3937227550130776
202794531,41,1.0
223344208,457,0.793485354524166
42767962,526,0.6697447039652363
92644982,79,1.0
216618653,47,1.0
223438516,392,1.0
202794682,79,1.0
184997612,47,1.0
191059701,583,0.6415801665753037
216782583,392,1.0
223332096,392,1.0
219727625,442,0.8408286391479669
177624852,79,1.0
136181552,420,0.8827594044777816
14092082,392,1.0
26576702,573,0.6700533323569973
20105041,597,0.6240093082863984
13105002,99,0.6007008864151722
188847988,392,1.0
208025465,79,1.0
200636299,392,1.0
31487922,79,1.0
76842942,1053,0.28539497867761493
211343320,392,1.0
216782860,392,1.0
111515662,392,1.0
194078775,498,0.7619774874144465
143407172,506,0.7434430399561696
204081245,79,1.0
104949862,556,0.5884438395229762
188971114,420,0.8827594044777816
182753398,241,0.7579875518672199
155433082,392,1.0
196925637,98,0.7477382705659583
184629452,544,0.6707493770989058
193063144,319,0.694643244415528
13814003,79,1.0
194816243,667,0.5218426822624723
19147021,659,0.5474998962229776
110598422,660,0.547395042994436
204609819,645,0.5308199720737637
216258845,392,1.0
208976164,392,1.0
202635557,47,1.0
223340838,47,1.0
196618544,457,0.793485354524166
222906709,442,0.8408286391479669
14948701,381,0.5934383202099738
155191662,392,1.0
141199742,498,0.7619774874144465
186501532,498,0.7619774874144465
185932189,392,1.0
111704482,79,1.0
126527912,392,1.0
186165686,403,0.9509400886386924
207034817,513,0.6623035453216374
196348356,41,1.0
220289486,573,0.6700533323569973
82545112,41,1.0
198793707,392,1.0
198048244,743,0.47203186615055887
108595722,392,1.0
115296842,79,1.0
205371979,392,1.0
184920661,79,1.0
196307588,41,1.0
189770400,392,1.0
225901215,392,1.0
141306532,392,1.0
231582369,392,1.0
226212530,758,0.49632454174407376
189577911,498,0.7619774874144465
204958407,573,0.6700533323569973
229362387,464,0.7743352945557459
73329392,150,0.47624161073825505
202734378,676,0.5238308130615823
204843833,680,0.5475656241878195
192711483,760,0.45793980999930656
213084994,392,1.0
123538252,47,1.0
12786520,392,1.0
151878492,79,1.0
206674826,41,1.0
182823823,79,1.0
199539610,442,0.8408286391479669
9698215,392,1.0
184802226,392,1.0
153676732,638,0.5654788561192502
6384580,224,0.5367953235105701
141376462,131,0.6194950088079859
205958098,573,0.6700533323569973
202882025,654,0.5826601289742473
161004522,498,0.7619774874144465
139033582,392,1.0
17177591,832,0.40979068314357125
121334792,279,0.8270544854439029
184437777,260,0.32037422037422036
75131932,47,1.0
191814735,79,1.0
148159572,392,1.0
217775215,146,0.5650448748228626
232598647,442,0.8408286391479669
200391814,543,0.6556101472616936
183340173,392,1.0
93428882,648,0.5577117560631213
101457082,79,1.0
181103802,164,0.6804578781984139
82521282,392,1.0
71744742,830,0.3882279419245135
233651444,392,1.0
186256670,41,1.0
185785631,490,0.7060306331121405
9657641,121,0.5851239669421487
4816173,146,0.5029759093056212
76688702,417,0.9008600811658366
187002184,554,0.6111789321129906
135318882,392,1.0
199560555,481,0.7141198891198891
135769462,392,1.0
124378502,763,0.45867431708651096
3661197,442,0.5661033644226922
190664107,523,0.387280865622001
106925482,126,0.6142222222222222
190787043,457,0.793485354524166
67075562,392,1.0
225111549,416,0.9044138090824838
37617172,392,1.0
156053052,392,1.0
215133782,47,1.0
143437442,605,0.6120299928848996
85552772,107,0.6785399400458473
191135384,573,0.6700533323569973
6794920,392,1.0
170270452,227,0.5316751783556196
184135445,392,1.0
194494229,392,1.0
194719509,453,0.8045673875246635
231513914,392,1.0
184352575,268,0.4158980379003857
180350812,583,0.6415801665753037
127213442,698,0.4571906615745746
89808812,41,1.0
188661696,758,0.49632454174407376
14593999,79,1.0
217563086,573,0.6700533323569973
178941922,392,1.0
158781422,198,0.37978772496538993
192159743,392,1.0
29315112,58,1.0
207929388,143,1.0
197824577,143,1.0
218054797,586,0.31067938508211546
85061842,143,1.0
231633162,143,1.0
218943823,58,1.0
197304667,58,1.0
94318962,143,1.0
60211622,143,1.0
165122552,143,1.0
13046282,207,0.627362694057502
220983830,143,1.0
41099822,181,0.6503376304481276
41808432,143,1.0
94921272,143,1.0
199057985,143,1.0
196829764,175,0.7189490968801313
209551949,132,0.42320148045338885
188432995,143,1.0
116445802,58,1.0
131326582,58,1.0
11563642,416,0.5182692307692308
216191610,58,1.0
55911072,143,1.0
185881254,58,1.0
154596012,58,1.0
6877915,143,1.0
14299910,143,1.0
200618810,58,1.0
193930047,58,1.0
222729151,58,1.0
230384577,143,1.0
198951884,58,1.0
207586256,143,1.0
134546392,143,1.0
193704923,58,1.0
62469112,143,1.0
189813772,143,1.0
150717492,169,0.743730628346013
230532162,58,1.0
187843653,143,1.0
206042191,143,1.0
209302607,143,1.0
6841431,143,1.0
219120803,58,1.0
200627364,73,0.6811263318112634
8234184,58,1.0
214824184,58,1.0
201643263,58,1.0
110335242,430,0.4565078332520193
195831058,143,1.0
9520491,372,0.6191055850215923
175908252,143,1.0
1439158,58,1.0
226198994,58,1.0
38311382,143,1.0
1910272,58,1.0
229111317,143,1.0
8468018,175,0.7189490968801313
194922096,143,1.0
5518968,58,1.0
230942346,143,1.0
229381831,143,1.0
8877898,175,0.7189490968801313
197633941,143,1.0
11683742,58,1.0
206428101,169,0.739010989010989
193017832,143,1.0
73590762,58,1.0
17876981,630,0.34503747444923916
14452729,718,0.3084385185875845
13371408,196,0.6164311878597593
12597268,143,1.0
188606535,58,1.0
203511894,143,1.0
105007352,58,1.0
222124298,143,1.0
8984930,199,0.6127607735647936
80583062,58,1.0
228534696,143,1.0
107162042,58,1.0
230017494,143,1.0
193223161,143,1.0
214419992,143,1.0
98032202,58,1.0
159418982,387,0.5879557108620851
89221742,143,1.0
190147185,143,1.0
168860302,143,1.0
176503472,143,1.0
64326342,372,0.6191055850215923
227904376,143,1.0
12532603,151,0.9036644591611479
83032962,143,1.0
217127827,143,1.0
6409109,248,0.4741086587436333
235269079,143,1.0
184962023,58,1.0
198478842,143,1.0
183671845,143,1.0
185244720,162,0.7951844183728242
13917237,372,0.6191055850215923
113519702,143,1.0
10857565,58,1.0
8395875,143,1.0
186281061,58,1.0
201391233,143,1.0
190311579,58,1.0
195435703,143,1.0
163081422,143,1.0
196709593,58,1.0
143883552,58,1.0
8625444,148,0.9342710056995771
134233422,58,1.0
10816904,231,0.4525879917184265
114056652,143,1.0
183901653,399,0.45508242969232127
225287641,143,1.0
188059134,143,1.0
221617671,58,1.0
83066382,143,1.0
7515723,207,0.627362694057502
218910289,143,1.0
181530212,207,0.6204680831105482
4013677,372,0.6191055850215923
46247572,143,1.0
194060004,143,1.0
49647392,372,0.6191055850215923
10198845,58,1.0
137432902,400,0.5526691729323309
9133923,58,1.0
198262633,79,0.6088932164881532
198746078,307,0.716314321602691
226951319,159,1.0
11759637,159,1.0
150144022,159,1.0
205274144,159,1.0
223453219,159,1.0
198664238,159,1.0
236237882,159,1.0
157031492,159,1.0
188093512,228,0.588298941185563
223449160,159,1.0
44837962,224,0.6237187700192185
54613072,224,0.6237187700192185
202865761,159,1.0
13020262,237,0.6263319745405135
101443692,328,0.3734616245245021
220780659,447,0.2594576699671953
197357689,365,0.5181695017311456
188968060,159,1.0
210686083,159,1.0
222025898,288,0.5259630274874177
8295595,159,1.0
200773812,159,1.0
183686325,368,0.36604075346522924
122193092,159,1.0
11303118,160,0.9876572327044025
198716655,159,1.0
196861168,432,0.27084944573343644
219559152,159,1.0
226068722,159,1.0
232524017,547,0.23260408086733497
201697542,159,1.0
228261135,255,0.5480932530492512
191895827,159,1.0
211173654,237,0.6263319745405135
216399129,159,1.0
90693922,193,0.7232836787564767
219698471,190,0.7353383458646616
159114552,327,0.4376278118609407
158511432,275,0.5042601194426012
135777622,413,0.5403041914478478
4973924,159,1.0
219619685,159,1.0
187213163,159,1.0
198014322,331,0.39133937562940585
8243584,159,1.0
229698956,275,0.5604246848042469
107436432,237,0.6263319745405135
89650582,380,0.3534925704763227
69351852,163,0.955313186397031
12463533,159,1.0
224701872,190,0.7525480367585631
223031732,194,0.724640777736232
197575094,159,1.0
208941494,159,1.0
217135553,159,1.0
214354372,159,1.0
222930389,303,0.42617970406312156
221960678,401,0.3076059850374065
218371564,159,1.0
234032624,163,0.955313186397031
87419392,159,1.0
205015553,159,1.0
214465025,159,1.0
188830231,237,0.6263319745405135
224093735,159,1.0
189449786,415,0.2741167568826029
221181525,159,1.0
10627673,159,1.0
224311897,159,1.0
205779550,159,1.0
92822122,368,0.36079848359199146
4700798,159,1.0
231316095,240,0.5477336122733613
13196931,159,1.0
221933195,224,0.6237187700192185
203825812,404,0.32756799253126306
12476061,410,0.43506470272526687
177315492,237,0.6263319745405135
190178980,386,0.34230536303075165
215167657,159,1.0
8698539,159,1.0
199949995,159,1.0
186987181,159,1.0
208518829,159,1.0
12766895,351,0.34075702075702075
222113462,229,0.5983298858499961
223946431,204,0.6648314498213078
207599308,159,1.0
97363662,159,1.0
198390483,395,0.3302576624044207
100221652,159,1.0
223008470,159,1.0
38019802,159,1.0
190564059,159,1.0
185129727,198,0.701738194123981
230166274,159,1.0
185613063,159,1.0
224134925,159,1.0
201127698,273,0.5295464339581987
13710115,268,0.455726983062217
235342641,159,1.0
188416822,177,0.8208782742681048
92043092,461,0.4042440818636235
173642582,159,1.0
103361372,353,0.39642351274787535
211364706,420,0.300272758267985
221036388,237,0.6263319745405135
229240691,159,1.0
235396988,237,0.6263319745405135
222657420,164,0.9480023941343708
195799961,447,0.4737111385319168
106245022,275,0.5042601194426012
225644457,162,0.9642665439766889
199368621,230,0.5837098917790013
120124342,159,1.0
227911607,159,1.0
216672191,159,1.0
34161622,159,1.0
155833322,159,1.0
177002482,159,1.0
234843128,159,1.0
117571752,77,1.0
194290688,77,1.0
211556356,77,1.0
218952726,77,1.0
183309850,77,1.0
10092090,77,1.0
61169722,77,1.0
131332162,77,1.0
184950345,77,1.0
217855562,344,0.6115499355888535
218125385,77,1.0
100530262,77,1.0
187805782,77,1.0
8152154,141,0.5394123606889565
75438182,141,0.5394123606889565
34240622,141,0.5394123606889565
207241863,77,1.0
10976919,77,1.0
8985761,77,1.0
208456363,77,1.0
223051958,77,1.0
184903866,77,1.0
19974851,141,0.5394123606889565
148732612,77,1.0
53799622,77,1.0
51946702,77,1.0
161857232,77,1.0
184790741,77,1.0
126972652,77,1.0
54463732,77,1.0
6211319,77,1.0
128602872,77,1.0
84223232,77,1.0
172076802,77,1.0
183179015,77,1.0
183430935,77,1.0
204794650,91,0.7409035409035409
9380124,77,1.0
8901933,77,1.0
202669869,77,1.0
9721142,77,1.0
59543352,182,0.5117479205876996
9124164,272,0.6049218580421099
6519119,77,1.0
211256153,77,1.0
14012766,77,1.0
197335395,77,1.0
123813732,77,1.0
95578472,77,1.0
102624622,77,1.0
208629107,77,1.0
18646911,77,1.0
79229312,77,1.0
209149315,77,1.0
199606150,77,1.0
58553252,77,1.0
200532900,77,1.0
211483557,77,1.0
193315245,77,1.0
203642797,77,1.0
10119622,141,0.43171225937183383
3811791,77,1.0
182500304,77,1.0
213656023,77,1.0
209663456,77,1.0
8711655,77,1.0
111183342,77,1.0
95982072,77,1.0
220755449,77,1.0
127566002,118,1.0
9847297,118,1.0
82445332,118,1.0
207232036,118,1.0
119792682,141,0.7434650455927052
236517421,118,1.0
5614665,118,1.0
91981922,347,0.6431010644500341
221077096,118,1.0
28655732,118,1.0
198571638,118,1.0
201936521,347,0.6431010644500341
6225045,118,1.0
199043223,118,1.0
81756852,118,1.0
13008060,118,1.0
13968585,347,0.6431010644500341
9542867,136,0.7891067538126362
193501396,118,1.0
136367322,118,1.0
232413430,118,1.0
233571062,118,1.0
219181828,286,0.6070175438596491
114892552,118,1.0
184134945,118,1.0
35543852,118,1.0
191592238,118,1.0
215205680,118,1.0
12605746,118,1.0
72560962,118,1.0
158884172,203,0.4505682095303126
202927440,118,1.0
22100311,118,1.0
13705566,118,1.0
202206052,118,1.0
208779111,136,0.7891067538126362
3699568,177,0.5179763739085773
12408691,118,1.0
5655940,118,1.0
199385993,118,1.0
84855692,265,0.4574614065180103
7606161,118,1.0
79762332,118,1.0
233652642,118,1.0
218097585,432,0.4902681103377159
141084612,118,1.0
184287177,118,1.0
12479960,118,1.0
201206749,118,1.0
114312162,118,1.0
141051362,118,1.0
185092076,118,1.0
143818932,86,1.0
77439492,86,1.0
230455324,323,0.6139261196469434
94934562,86,1.0
236403254,86,1.0
18700901,86,1.0
230906475,113,0.6428571428571429
97007742,86,1.0
91383422,86,1.0
183535235,86,1.0
183438980,142,0.5502946758565578
227808902,86,1.0
25495182,86,1.0
200510102,86,1.0
43855512,142,0.5502946758565578
3724449,86,1.0
218406564,86,1.0
13431466,86,1.0
206051498,86,1.0
217403071,86,1.0
197542596,113,0.6428571428571429
200151752,86,1.0
221918419,86,1.0
223464668,86,1.0
6243550,86,1.0
5739749,86,1.0
5014248,233,0.5359997040106557
164126442,109,0.6763506625891947
10764011,86,1.0
11113196,86,1.0
194304238,86,1.0
227128572,86,1.0
71548682,136,0.5327886710239651
199843598,86,1.0
137241872,107,0.6877093986951155
93500692,86,1.0
212311331,86,1.0
105034022,86,1.0
228362040,86,1.0
28871482,86,1.0
232177983,142,0.5502946758565578
4014401,86,1.0
156362562,86,1.0
99879752,86,1.0
103988552,86,1.0
11951440,86,1.0
223575895,86,1.0
44397402,86,1.0
239383901,86,1.0
224644961,86,1.0
180089702,86,1.0
13116777,86,1.0
226884469,86,1.0
184075642,187,0.44160772813524235
235927428,86,1.0
234063243,86,1.0
185852303,379,0.4736077955075317
58683292,86,1.0
8392609,86,1.0
196302759,86,1.0
237238187,86,1.0
81080762,103,0.724347991623834
230246847,142,0.5502946758565578
160452032,86,1.0
205822921,86,1.0
130688462,86,1.0
118980062,86,1.0
189189087,86,1.0
155375072,86,1.0
101471212,86,1.0
133388322,71,1.0
13248562,71,1.0
47564872,71,1.0
151226442,71,1.0
794745,71,1.0
14299264,275,0.6167750497677505
110895312,71,1.0
4464888,120,0.5331932773109244
3049771,71,1.0
9236917,71,1.0
191977947,71,1.0
38324702,71,1.0
189530610,71,1.0
182884853,71,1.0
182030842,71,1.0
201259535,71,1.0
224686625,326,0.6732987258140632
47491672,71,1.0
210682498,71,1.0
118307562,71,1.0
188822298,71,1.0
153203602,71,1.0
215712691,71,1.0
12893113,123,0.5271224843395975
72070122,371,0.520929554891819
117959662,71,1.0
211811367,517,0.3154453990673684
186514512,71,1.0
218993821,71,1.0
233987333,71,1.0
183794950,71,1.0
130032932,71,1.0
205741357,110,0.550792326939116
111201642,71,1.0
115115392,71,1.0
122905992,71,1.0
8242582,71,1.0
11326885,71,1.0
218068399,71,1.0
142417362,94,0.6371539693433996
57562612,123,0.5271224843395975
115244542,71,1.0
189799934,71,1.0
98868812,71,1.0
214713942,71,1.0
2584219,71,1.0
227851935,71,1.0
208312040,71,1.0
5775102,71,1.0
49264392,71,1.0
140330762,71,1.0
111431492,71,1.0
208985932,73,0.9482496194824962
191848375,71,1.0
188297146,316,0.6894916616435603
28246202,58,1.0
191094536,58,1.0
185020172,58,1.0
237903907,58,1.0
228862504,58,1.0
13008681,58,1.0
10567991,58,1.0
147717692,58,1.0
225500227,58,1.0
127162692,58,1.0
224069450,58,1.0
228464202,58,1.0
184774222,294,0.6956420793573402
233926738,178,0.5648447914682918
70233442,58,1.0
213222759,58,1.0
228580201,58,1.0
220482411,58,1.0
219552884,85,0.6274509803921569
9338764,58,1.0
220947855,58,1.0
207019922,58,1.0
5615516,174,0.5492658295129892
217249698,203,0.6197141881675853
13399973,66,0.8
230607532,58,1.0
186688953,58,1.0
218246337,58,1.0
98454472,210,0.5069036226930964
231296727,58,1.0
192434667,85,0.6274509803921569
211869676,58,1.0
139457262,230,0.6832732105562939
228690173,85,0.527170868347339
189857979,204,1.0
8380420,279,0.6286325778087207
208808968,204,1.0
193843210,204,1.0
196688908,204,1.0
189646867,204,1.0
